underlying_symbol,spot_price,strike_price,expiry_date_str,option_type,ltp,bid,ask,volume,open_interest,iv,delta,gamma,theta,vega,collected_at,expiry_date,evaluation_date,time_to_maturity,risk_free_rate,dividend_yield,mid_price
TCS,2095.9,3040.0,30-06-2026,CALL,0.35,0.05,0.35,6,17,1.1671,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-06-30,2026-06-25 22:13:50.005036,0.010958904109589041,0.07,0.02,0.19999999999999998
TCS,2095.9,1680.0,28-07-2026,CALL,0.0,374.35,400.1,0,0,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,387.225
TCS,2095.9,1680.0,28-07-2026,PUT,0.0,1.9,6.0,0,0,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,3.95
TCS,2095.9,1720.0,28-07-2026,CALL,0.0,335.65,361.8,0,0,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,348.725
TCS,2095.9,1720.0,28-07-2026,PUT,5.55,5.5,5.85,32,21,0.4278,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,5.675
TCS,2095.9,1760.0,28-07-2026,CALL,0.0,304.2,316.3,0,0,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,310.25
TCS,2095.9,1760.0,28-07-2026,PUT,7.5,7.35,7.7,468,683,0.4158,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,7.525
TCS,2095.9,1780.0,28-07-2026,CALL,0.0,285.45,297.8,0,0,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,291.625
TCS,2095.9,1780.0,28-07-2026,PUT,8.95,8.7,8.9,201,76,0.4128,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,8.8
TCS,2095.9,1800.0,28-07-2026,CALL,270.0,273.55,277.85,39,331,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,275.70000000000005
TCS,2095.9,1800.0,28-07-2026,PUT,10.4,10.4,10.6,2202,1734,0.40740000000000004,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,10.5
TCS,2095.9,1820.0,28-07-2026,CALL,0.0,251.05,261.4,0,0,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,256.225
TCS,2095.9,1820.0,28-07-2026,PUT,12.6,11.85,12.25,485,218,0.40700000000000003,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,12.05
TCS,2095.9,1840.0,28-07-2026,CALL,268.0,234.1,242.7,0,5,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,238.39999999999998
TCS,2095.9,1840.0,28-07-2026,PUT,14.3,13.85,14.4,349,526,0.3995,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,14.125
TCS,2095.9,1860.0,28-07-2026,CALL,221.0,220.6,227.3,43,35,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,223.95
TCS,2095.9,1860.0,28-07-2026,PUT,16.55,16.55,16.95,251,239,0.3947,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,16.75
TCS,2095.9,1880.0,28-07-2026,CALL,220.15,196.65,209.6,0,8,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,203.125
TCS,2095.9,1880.0,28-07-2026,PUT,20.2,19.45,20.15,469,419,0.39740000000000003,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,19.799999999999997
TCS,2095.9,1900.0,28-07-2026,CALL,192.15,182.75,195.7,15,67,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,189.225
TCS,2095.9,1900.0,28-07-2026,PUT,23.45,23.15,23.35,2270,1866,0.3942,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,23.25
TCS,2095.9,1920.0,28-07-2026,CALL,181.7,171.9,178.6,3,10,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,175.25
TCS,2095.9,1920.0,28-07-2026,PUT,27.5,27.0,27.65,242,362,0.3934,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,27.325
TCS,2095.9,1940.0,28-07-2026,CALL,179.1,151.75,160.95,0,1,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,156.35
TCS,2095.9,1940.0,28-07-2026,PUT,33.0,31.7,32.3,289,322,0.39770000000000005,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,32.0
TCS,2095.9,1960.0,28-07-2026,CALL,138.7,137.95,151.15,3,608,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,144.55
TCS,2095.9,1960.0,28-07-2026,PUT,37.7,34.85,37.7,294,690,0.3946,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,36.275000000000006
TCS,2095.9,1980.0,28-07-2026,CALL,128.05,129.3,131.8,11,91,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,130.55
TCS,2095.9,1980.0,28-07-2026,PUT,45.5,43.35,44.25,277,407,0.4039,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,43.8
TCS,2095.9,2000.0,28-07-2026,CALL,118.5,117.0,118.7,1963,3702,0.14859999999999998,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,117.85
TCS,2095.9,2000.0,28-07-2026,PUT,51.1,50.45,51.2,3832,4362,0.3997,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,50.825
TCS,2095.9,2020.0,28-07-2026,CALL,104.0,104.65,111.95,79,237,0.16620000000000001,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,108.30000000000001
TCS,2095.9,2020.0,28-07-2026,PUT,60.0,54.95,59.65,601,567,0.4075,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,57.3
TCS,2095.9,2040.0,28-07-2026,CALL,95.0,93.75,95.7,250,402,0.1993,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,94.725
TCS,2095.9,2040.0,28-07-2026,PUT,68.45,67.1,68.55,536,467,0.4104,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,67.82499999999999
TCS,2095.9,2060.0,28-07-2026,CALL,84.5,83.95,85.2,1241,1415,0.2132,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,84.575
TCS,2095.9,2060.0,28-07-2026,PUT,77.5,76.95,78.4,1019,1707,0.413,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,77.67500000000001
TCS,2095.9,2080.0,28-07-2026,CALL,75.4,74.65,75.8,1590,1407,0.2263,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,75.225
TCS,2095.9,2080.0,28-07-2026,PUT,88.6,87.15,88.7,1350,1087,0.4214,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,87.92500000000001
TCS,2095.9,2100.0,28-07-2026,CALL,66.6,66.6,67.4,7912,5858,0.2352,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,67.0
TCS,2095.9,2100.0,28-07-2026,PUT,99.35,98.8,99.15,5322,5761,0.4257,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,98.975
TCS,2095.9,2120.0,28-07-2026,CALL,59.0,58.9,59.75,3193,1189,0.2443,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,59.325
TCS,2095.9,2120.0,28-07-2026,PUT,113.95,110.4,112.05,2974,1134,0.44299999999999995,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,111.225
TCS,2095.9,2140.0,28-07-2026,CALL,52.95,51.95,52.8,2039,1041,0.2555,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,52.375
TCS,2095.9,2140.0,28-07-2026,PUT,124.8,123.15,124.8,1808,772,0.44299999999999995,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,123.975
TCS,2095.9,2160.0,28-07-2026,CALL,46.2,45.85,46.3,1295,1480,0.26039999999999996,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,46.075
TCS,2095.9,2160.0,28-07-2026,PUT,141.85,136.55,141.85,566,1341,0.46549999999999997,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,139.2
TCS,2095.9,2180.0,28-07-2026,CALL,40.45,40.45,41.15,770,542,0.266,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,40.8
TCS,2095.9,2180.0,28-07-2026,PUT,149.0,150.7,153.6,78,203,0.4464,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,152.14999999999998
TCS,2095.9,2200.0,28-07-2026,CALL,36.25,35.85,36.3,7157,7655,0.2751,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,36.075
TCS,2095.9,2200.0,28-07-2026,PUT,167.0,166.15,167.95,1877,3212,0.469,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,167.05
TCS,2095.9,2220.0,28-07-2026,CALL,31.95,30.05,33.85,398,684,0.2812,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,31.950000000000003
TCS,2095.9,2220.0,28-07-2026,PUT,171.6,181.7,187.95,5,455,0.43479999999999996,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,184.825
TCS,2095.9,2240.0,28-07-2026,CALL,27.9,27.55,27.9,865,1416,0.2858,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,27.725
TCS,2095.9,2240.0,28-07-2026,PUT,170.0,197.4,205.8,33,699,0.3693,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,201.60000000000002
TCS,2095.9,2260.0,28-07-2026,CALL,24.65,24.15,24.75,344,1023,0.2918,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,24.45
TCS,2095.9,2260.0,28-07-2026,PUT,185.5,214.15,220.05,10,244,0.374,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,217.10000000000002
TCS,2095.9,2280.0,28-07-2026,CALL,21.65,21.2,21.85,242,683,0.2968,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,21.525
TCS,2095.9,2280.0,28-07-2026,PUT,218.75,231.3,239.55,2,81,0.45840000000000003,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,235.425
TCS,2095.9,2300.0,28-07-2026,CALL,19.05,19.0,19.3,7477,7911,0.3019,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,19.15
TCS,2095.9,2300.0,28-07-2026,PUT,254.15,248.05,251.4,181,1111,0.5508,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,249.72500000000002
TCS,2095.9,2320.0,28-07-2026,CALL,16.25,16.2,16.85,699,820,0.3036,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,16.525
TCS,2095.9,2320.0,28-07-2026,PUT,142.5,264.15,276.4,0,18,0.3403,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,270.275
TCS,2095.9,2340.0,28-07-2026,CALL,14.75,14.45,14.7,701,835,0.3116,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,14.575
TCS,2095.9,2340.0,28-07-2026,PUT,250.0,282.4,293.6,6,47,0.38549999999999995,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,288.0
TCS,2095.9,2360.0,28-07-2026,CALL,13.15,12.7,13.15,295,277,0.31739999999999996,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,12.925
TCS,2095.9,2360.0,28-07-2026,PUT,303.2,301.3,305.6,14,80,0.5722999999999999,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,303.45000000000005
TCS,2095.9,2380.0,28-07-2026,CALL,11.35,11.2,11.65,303,241,0.3201,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,11.425
TCS,2095.9,2380.0,28-07-2026,PUT,289.0,318.85,329.8,1,17,0.41950000000000004,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,324.32500000000005
TCS,2095.9,2400.0,28-07-2026,CALL,10.15,10.1,10.2,3611,5489,0.3258,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,10.149999999999999
TCS,2095.9,2400.0,28-07-2026,PUT,339.15,337.25,346.9,245,949,0.5967,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,342.075
TCS,2095.9,2420.0,28-07-2026,CALL,8.75,8.55,8.95,242,318,0.3283,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,8.75
TCS,2095.9,2420.0,28-07-2026,PUT,132.0,354.0,369.3,0,1,0.2227,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,361.65
TCS,2095.9,2440.0,28-07-2026,CALL,7.95,7.85,8.15,243,293,0.33490000000000003,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,8.0
TCS,2095.9,2440.0,28-07-2026,PUT,347.8,373.05,388.15,3,11,0.4686,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,380.6
TCS,2095.9,2460.0,28-07-2026,CALL,6.9,6.7,7.1,100,122,0.33770000000000006,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,6.9
TCS,2095.9,2460.0,28-07-2026,PUT,371.45,382.65,411.25,0,26,0.56,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,396.95
TCS,2095.9,2480.0,28-07-2026,CALL,6.5,6.0,6.5,72,102,0.34659999999999996,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,6.25
TCS,2095.9,2480.0,28-07-2026,PUT,350.3,401.7,430.4,0,12,0.4389,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,416.04999999999995
TCS,2095.9,2500.0,28-07-2026,CALL,5.85,5.75,5.9,1222,3230,0.3518,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,5.825
TCS,2095.9,2500.0,28-07-2026,PUT,438.0,428.35,444.25,173,570,0.6919,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,436.3
TCS,2095.9,2520.0,28-07-2026,CALL,5.4,3.15,5.9,149,202,0.35869999999999996,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,4.525
TCS,2095.9,2520.0,28-07-2026,PUT,410.0,439.95,468.7,1,1,0.3968,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,454.325
TCS,2095.9,2540.0,28-07-2026,CALL,4.7,3.45,4.9,19,55,0.361,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,4.175000000000001
TCS,2095.9,2540.0,28-07-2026,PUT,440.0,459.4,488.05,6,12,0.501,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,473.725
TCS,2095.9,2560.0,28-07-2026,CALL,3.95,2.95,5.95,21,22,0.361,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,4.45
TCS,2095.9,2560.0,28-07-2026,PUT,454.0,478.35,507.25,5,15,0.4671,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,492.8
TCS,2095.9,2580.0,28-07-2026,CALL,9.0,3.0,7.0,0,45,0.321,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,5.0
TCS,2095.9,2580.0,28-07-2026,PUT,475.0,498.15,526.8,2,4,0.4915,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,512.4749999999999
TCS,2095.9,2600.0,28-07-2026,CALL,3.1,2.6,3.3,323,860,0.368,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,2.95
TCS,2095.9,2600.0,28-07-2026,PUT,535.0,523.55,534.1,96,183,0.7683,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,528.825
TCS,2095.9,2620.0,28-07-2026,CALL,2.0,2.0,4.4,1,30,0.3529,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,3.2
TCS,2095.9,2620.0,28-07-2026,PUT,453.0,536.95,565.6,0,1,0.4683,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,551.2750000000001
TCS,2095.9,2640.0,28-07-2026,CALL,2.7,2.2,4.25,55,105,0.381,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,3.225
TCS,2095.9,2640.0,28-07-2026,PUT,555.0,556.55,585.0,0,3,0.7411,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,570.775
TCS,2095.9,2660.0,28-07-2026,CALL,2.5,1.25,3.5,1,4,0.3868,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,2.375
TCS,2095.9,2660.0,28-07-2026,PUT,0.0,576.0,604.75,0,0,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,590.375
TCS,2095.9,2680.0,28-07-2026,CALL,0.0,1.1,5.0,0,0,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,3.05
TCS,2095.9,2680.0,28-07-2026,PUT,565.0,595.6,624.2,1,2,0.44780000000000003,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,609.9000000000001
TCS,2095.9,2700.0,28-07-2026,CALL,1.95,1.85,1.95,315,623,0.3921,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,1.9
TCS,2095.9,2700.0,28-07-2026,PUT,629.0,618.65,636.0,212,562,0.8195,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,627.325
TCS,2095.9,2720.0,28-07-2026,CALL,3.8,0.8,4.4,0,18,0.3333,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,2.6
TCS,2095.9,2720.0,28-07-2026,PUT,0.0,634.9,663.5,0,0,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,649.2
TCS,2095.9,2740.0,28-07-2026,CALL,0.0,0.7,4.2,0,0,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,2.45
TCS,2095.9,2740.0,28-07-2026,PUT,0.0,654.3,683.1,0,0,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,668.7
TCS,2095.9,2760.0,28-07-2026,CALL,0.0,0.6,4.05,0,0,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,2.3249999999999997
TCS,2095.9,2760.0,28-07-2026,PUT,632.0,674.1,702.55,1,6,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,688.325
TCS,2095.9,2800.0,28-07-2026,CALL,1.15,1.15,1.25,1758,1192,0.4093,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,1.2
TCS,2095.9,2800.0,28-07-2026,PUT,725.0,722.2,724.55,2697,4420,0.8741,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,723.375
TCS,2095.9,2880.0,28-07-2026,CALL,0.35,0.4,1.3,21,101,0.38689999999999997,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-07-28,2026-06-25 22:13:50.005036,0.08767123287671233,0.07,0.02,0.8500000000000001
TCS,2095.9,1680.0,25-08-2026,PUT,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,0.5
TCS,2095.9,1760.0,25-08-2026,PUT,15.95,12.5,17.0,7,42,0.38299999999999995,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,14.75
TCS,2095.9,1800.0,25-08-2026,PUT,15.9,15.1,19.9,2,5,0.349,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,17.5
TCS,2095.9,1840.0,25-08-2026,CALL,300.0,0.0,0.0,0,8,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,0.0
TCS,2095.9,1840.0,25-08-2026,PUT,28.0,23.4,29.0,12,67,0.3807,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,26.2
